,movieId,title,genres
545,119698,Mononoke-hime,Animation|Adventure|Fantasy
546,119822,As Good as It Gets,Comedy|Drama|Romance
547,120102,Seven Years in Tibet,Adventure|Biography|Drama|History|War
548,120201,Starship Troopers,Action|Adventure|Sci-Fi|Thriller
549,120255,The Sweet Hereafter,Drama
550,120265,Ta'm e guilass,Drama
551,120338,Titanic,Drama|Romance
552,120363,Toy Story 2,Animation|Adventure|Comedy|Family|Fantasy
553,120382,The Truman Show,Comedy|Drama|Sci-Fi
554,120586,American History X,Drama
555,120591,Armageddon,Action|Adventure|Sci-Fi|Thriller
556,120601,Being John Malkovich,Comedy|Drama|Fantasy
557,120611,Blade,Action|Horror|Sci-Fi
558,120623,A Bug's Life,Animation|Adventure|Comedy|Family|Fantasy
559,120655,Dogma,Adventure|Comedy|Drama|Fantasy
560,120660,Enemy of the State,Action|Crime|Mystery|Thriller
561,120663,Eyes Wide Shut,Drama|Mystery|Thriller
562,120669,Fear and Loathing in Las Vegas,Adventure|Comedy|Drama
563,120679,Frida,Biography|Drama|Romance
564,120689,The Green Mile,Crime|Drama|Fantasy|Mystery
565,120731,La leggenda del pianista sull'oceano,Drama|Music|Romance
566,120735,"Lock, Stock and Two Smoking Barrels",Comedy|Crime
567,120737,The Lord of the Rings: The Fellowship of the Ring,Adventure|Drama|Fantasy
568,120762,Mulan,Animation|Adventure|Family|Fantasy|Musical|War
569,120768,The Negotiator,Action|Crime|Drama|Mystery|Thriller
570,120789,Pleasantville,Comedy|Drama|Fantasy
571,120794,The Prince of Egypt,Animation|Adventure|Drama|Family|Fantasy|Musical
572,120812,Rush Hour,Action|Comedy|Crime|Thriller
573,120815,Saving Private Ryan,Drama|War
574,120855,Tarzan,Animation|Adventure|Family|Romance
575,120863,The Thin Red Line,Drama|War
576,120889,What Dreams May Come,Drama|Fantasy|Romance
577,120903,X-Men,Action|Adventure|Sci-Fi
578,120915,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi
579,120917,The Emperor's New Groove,Animation|Adventure|Comedy|Family|Fantasy
580,121164,Corpse Bride,Animation|Drama|Family|Fantasy|Musical|Romance
581,121765,Star Wars: Episode II - Attack of the Clones,Action|Adventure|Fantasy|Sci-Fi
582,121766,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Fantasy|Sci-Fi
583,122690,Ronin,Action|Adventure|Crime|Thriller
584,123755,Cube,Drama|Mystery|Sci-Fi|Thriller
585,123964,Life,Comedy|Crime|Drama
586,124315,The Cider House Rules,Drama|Romance
587,125439,Notting Hill,Comedy|Drama|Romance
588,125664,Man on the Moon,Biography|Comedy|Drama
589,126029,Shrek,Animation|Adventure|Comedy|Family|Fantasy
590,127536,Elizabeth,Biography|Drama|History
591,128442,Rounders,Crime|Drama
592,128445,Rushmore,Comedy|Drama
593,128853,You've Got Mail,Comedy|Drama|Romance
594,129167,The Iron Giant,Animation|Action|Adventure|Comedy|Drama|Family|Sci-Fi
595,129290,Patch Adams,Biography|Comedy|Drama|Romance
596,129387,There's Something About Mary,Comedy|Romance
597,130827,Lola rennt,Crime|Drama|Thriller
598,132477,October Sky,Biography|Drama|Family
599,133093,The Matrix,Action|Sci-Fi
600,134119,The Talented Mr. Ripley,Crime|Drama|Thriller
601,134847,Pitch Black,Horror|Sci-Fi
602,137523,Fight Club,Drama
603,138097,Shakespeare in Love,Comedy|Drama|History|Romance
604,138704,Pi,Drama|Horror|Mystery|Sci-Fi|Thriller
605,139654,Training Day,Crime|Drama|Thriller
606,140352,The Insider,Biography|Drama|Thriller
607,144084,American Psycho,Crime|Drama
608,144117,The Boondock Saints,Action|Crime|Thriller
609,145487,Spider-Man,Action|Adventure|Sci-Fi
610,145681,The Bone Collector,Crime|Drama|Mystery|Thriller
611,146838,Any Given Sunday,Drama|Sport
612,146882,High Fidelity,Comedy|Drama|Music|Romance
613,147800,10 Things I Hate About You,Comedy|Drama|Romance
614,151804,Office Space,Comedy
615,154420,Festen,Drama
616,154506,Following,Crime|Mystery|Thriller
617,156794,Mia aioniotita kai mia mera,Drama
618,156887,Pâfekuto burû,Animation|Horror|Mystery|Thriller
619,158983,"South Park: Bigger, Longer &amp; Uncut",Animation|Comedy|Fantasy|Musical
620,159097,The Virgin Suicides,Drama|Romance
621,159365,Cold Mountain,Adventure|Drama|History|Romance|War
622,162222,Cast Away,Adventure|Drama|Romance
623,162346,Ghost World,Comedy|Drama
624,162661,Sleepy Hollow,Fantasy|Horror|Mystery
625,163651,American Pie,Comedy
626,163978,The Beach,Adventure|Drama|Romance|Thriller
627,166896,The Straight Story,Biography|Drama
628,166924,Mulholland Dr.,Drama|Mystery|Thriller
629,167190,Hellboy,Action|Fantasy|Horror|Sci-Fi
630,167260,The Lord of the Rings: The Return of the King,Adventure|Drama|Fantasy
631,167261,The Lord of the Rings: The Two Towers,Adventure|Drama|Fantasy
632,167404,The Sixth Sense,Drama|Mystery|Thriller
633,168629,Dancer in the Dark,Crime|Drama|Musical
634,169547,American Beauty,Drama
635,171804,Boys Don't Cry,Biography|Crime|Drama|Romance
636,172156,Bad Boys II,Action|Comedy|Crime|Thriller
637,172493,"Girl, Interrupted",Biography|Drama
638,172495,Gladiator,Action|Adventure|Drama
639,174856,The Hurricane,Biography|Drama|Sport
640,175880,Magnolia,Drama
641,177789,Galaxy Quest,Adventure|Comedy|Sci-Fi
642,180093,Requiem for a Dream,Drama
643,181536,Finding Forrester,Drama
644,181689,Minority Report,Action|Crime|Mystery|Sci-Fi|Thriller
645,181865,Traffic,Crime|Drama|Thriller
646,181875,Almost Famous,Adventure|Comedy|Drama|Music
647,182789,Bicentennial Man,Comedy|Drama|Sci-Fi
648,183505,"Me, Myself &amp; Irene",Comedy
649,183649,Phone Booth,Crime|Thriller
650,183790,A Knight's Tale,Action|Adventure|Romance
651,185125,Todo sobre mi madre,Drama
652,185937,The Blair Witch Project,Horror|Mystery
653,187078,Gone in Sixty Seconds,Action|Crime|Thriller
654,187393,The Patriot,Action|Drama|History|War
655,187738,Blade II,Action|Horror|Sci-Fi|Thriller
656,190332,Wo hu cang long,Action|Adventure|Fantasy|Romance
657,190590,"O Brother, Where Art Thou?",Adventure|Comedy|Crime|Music
658,191043,Rang-e khoda,Drama|Family
659,195685,Erin Brockovich,Biography|Drama
660,196229,Zoolander,Comedy
661,198781,"Monsters, Inc.",Animation|Adventure|Comedy|Family|Fantasy
662,203009,Moulin Rouge!,Drama|Musical|Romance
663,203019,Men of Honor,Biography|Drama
664,206314,Joy Ride,Mystery|Thriller
665,206634,Children of Men,Drama|Sci-Fi|Thriller
666,208092,Snatch,Comedy|Crime
667,209144,Memento,Mystery|Thriller
668,210945,Remember the Titans,Biography|Drama|Sport
669,211915,Amélie,Comedy|Romance
670,211933,Awake,Crime|Drama|Mystery|Thriller
671,212346,Miss Congeniality,Action|Comedy|Crime|Romance
672,212720,A.I. Artificial Intelligence,Adventure|Drama|Sci-Fi
673,212985,Hannibal,Crime|Drama|Thriller
674,213149,Pearl Harbor,Action|Drama|History|Romance|War
675,213847,Malèna,Comedy|Drama|Romance|War
676,215750,Enemy at the Gates,Drama|History|War
677,217505,Gangs of New York,Crime|Drama
678,217869,Unbreakable,Drama|Mystery|Sci-Fi|Thriller
679,218967,The Family Man,Comedy|Drama|Fantasy|Romance
680,221027,Blow,Biography|Crime|Drama
681,223897,Pay It Forward,Drama
682,227445,The Score,Crime|Drama|Thriller
683,230600,The Others,Horror|Mystery|Thriller
684,230838,Sweet November,Drama|Romance
685,232500,The Fast and the Furious,Action|Crime|Thriller
686,234215,The Matrix Reloaded,Action|Sci-Fi
687,238380,Equilibrium,Action|Drama|Sci-Fi|Thriller
688,240772,Ocean's Eleven,Crime|Thriller
689,241303,Chocolat,Drama|Romance
690,241527,Harry Potter and the Sorcerer's Stone,Adventure|Family|Fantasy
691,242653,The Matrix Revolutions,Action|Sci-Fi
692,243133,The Man Who Wasn't There,Crime|Drama
693,244316,Yi yi,Drama|Romance
694,245429,Sen to Chihiro no kamikakushi,Animation|Adventure|Family|Fantasy|Mystery
695,245574,Y tu mamá también,Adventure|Comedy|Drama
696,245712,Amores perros,Drama|Thriller
697,245844,The Count of Monte Cristo,Action|Adventure|Drama|Romance|Thriller
698,246578,Donnie Darko,Drama|Sci-Fi|Thriller
699,247586,Nueve reinas,Crime|Drama|Thriller
700,249462,Billy Elliot,Drama|Music
701,250258,Das Experiment,Drama|Thriller
702,251160,John Q,Crime|Drama|Thriller
703,253474,The Pianist,Biography|Drama|Music|War
704,254686,La pianiste,Drama|Music
705,257044,Road to Perdition,Crime|Drama|Thriller
706,257360,About Schmidt,Comedy|Drama
707,258000,Panic Room,Crime|Drama|Thriller
708,258463,The Bourne Identity,Action|Mystery|Thriller
709,259711,Vanilla Sky,Fantasy|Mystery|Romance|Sci-Fi|Thriller
710,260991,Gongdong gyeongbi guyeok JSA,Action|Drama|Thriller|War
711,264464,Catch Me If You Can,Biography|Crime|Drama
712,265086,Black Hawk Down,Drama|History|War
713,265666,The Royal Tenenbaums,Comedy|Drama
714,266308,Batoru rowaiaru,Adventure|Drama|Sci-Fi|Thriller
715,266543,Finding Nemo,Animation|Adventure|Comedy|Family
716,266697,Kill Bill: Vol. 1,Action|Crime|Thriller
717,266987,Spy Game,Action|Crime|Thriller
718,268126,Adaptation.,Comedy|Drama
719,268380,Ice Age,Animation|Adventure|Comedy|Family|Fantasy
720,268978,A Beautiful Mind,Biography|Drama
721,272020,The Last Castle,Action|Drama|Thriller
722,272152,K-PAX,Drama|Sci-Fi
723,272338,Punch-Drunk Love,Comedy|Drama|Romance|Thriller
724,274558,The Hours,Drama|Romance
725,275277,Cowboy Bebop: Tengoku no tobira,Animation|Action|Crime|Drama|Sci-Fi|Thriller
726,275847,Lilo &amp; Stitch,Animation|Adventure|Comedy|Drama|Family|Fantasy|Sci-Fi
727,276919,Dogville,Crime|Drama
728,277027,I Am Sam,Drama
729,278504,Insomnia,Drama|Mystery|Thriller
730,280707,Gosford Park,Comedy|Drama|Mystery
731,281358,A Walk to Remember,Drama|Romance
732,286106,Signs,Drama|Mystery|Sci-Fi|Thriller
733,287467,Hable con ella,Drama|Mystery|Romance
734,289043,28 Days Later...,Drama|Horror|Sci-Fi|Thriller
735,289765,Red Dragon,Crime|Drama|Thriller
736,289879,The Butterfly Effect,Drama|Sci-Fi|Thriller
737,289992,The Life of David Gale,Crime|Drama|Thriller
738,290334,X2,Action|Adventure|Sci-Fi|Thriller
739,290673,Irréversible,Crime|Drama|Mystery|Thriller
740,292963,Before the Devil Knows You're Dead,Crime|Drama|Thriller
741,293508,The Phantom of the Opera,Drama|Musical|Romance|Thriller
742,293662,The Transporter,Action|Crime|Thriller
743,293715,Yeopgijeogin geunyeo,Comedy|Drama|Romance
744,295297,Harry Potter and the Chamber of Secrets,Adventure|Family|Fantasy|Mystery
745,296572,The Chronicles of Riddick,Action|Adventure|Sci-Fi|Thriller
746,298130,The Ring,Horror|Mystery
747,298148,Shrek 2,Animation|Adventure|Comedy|Family|Fantasy|Romance
748,298203,8 Mile,Drama|Music
749,299658,Chicago,Comedy|Crime|Musical
750,299977,Ying xiong,Action|Adventure|History
751,300140,Lilja 4-ever,Crime|Drama
752,301357,Good Bye Lenin!,Comedy|Drama|Romance
753,302886,Old School,Comedy
754,304141,Harry Potter and the Prisoner of Azkaban,Adventure|Family|Fantasy|Mystery
755,307901,25th Hour,Drama
756,307987,Bad Santa,Comedy|Crime|Drama
757,308644,Finding Neverland,Biography|Drama|Family
758,309698,Identity,Mystery|Thriller
759,309987,The Dreamers,Drama|Romance
760,310793,Bowling for Columbine,Documentary|Crime|Drama
761,311113,Master and Commander: The Far Side of the World,Action|Adventure|Drama|History|War
762,311289,Holes,Adventure|Comedy|Drama|Family|Mystery
763,314331,Love Actually,Comedy|Drama|Romance
764,314353,Tears of the Sun,Action|Drama|Thriller|War
765,315733,21 Grams,Crime|Drama|Thriller
766,316654,Spider-Man 2,Action|Adventure|Sci-Fi
767,317219,Cars,Animation|Comedy|Family|Fantasy|Sport
768,317248,Cidade de Deus,Crime|Drama
769,317705,The Incredibles,Animation|Action|Adventure|Family
770,317740,The Italian Job,Action|Crime|Thriller
771,318462,Diarios de motocicleta,Adventure|Biography|Drama
772,319061,Big Fish,Adventure|Drama|Fantasy|Romance
773,319262,The Day After Tomorrow,Action|Adventure|Sci-Fi|Thriller
774,319343,Elf,Comedy|Family|Fantasy|Romance
775,320661,Kingdom of Heaven,Action|Adventure|Drama|History|War
776,320691,Underworld,Action|Fantasy|Thriller
777,325710,The Last Samurai,Action|Drama|War
778,325980,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Fantasy
779,327056,Mystic River,Crime|Drama|Mystery|Thriller
780,327597,Coraline,Animation|Drama|Fantasy|Thriller
781,328107,Man on Fire,Action|Crime|Drama|Thriller
782,330373,Harry Potter and the Goblet of Fire,Adventure|Family|Fantasy|Mystery
783,332280,The Notebook,Drama|Romance
784,332379,The School of Rock,Comedy|Music
785,332452,Troy,Drama|History
786,333766,Garden State,Comedy|Drama|Romance
787,335266,Lost in Translation,Drama
788,335345,The Passion of the Christ,Drama
789,337563,13 Going on 30,Comedy|Fantasy|Romance
790,337978,Die Hard 4.0,Action|Thriller
791,338013,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi
792,338348,The Polar Express,Animation|Adventure|Comedy|Family|Fantasy|Musical
793,338564,Mou gaan dou,Crime|Drama|Mystery|Thriller
794,338751,The Aviator,Biography|Drama
795,339291,A Series of Unfortunate Events,Adventure|Comedy|Family|Fantasy
796,340855,Monster,Biography|Crime|Drama|Thriller
797,343818,"I, Robot",Action|Crime|Drama|Mystery|Sci-Fi|Thriller
798,346336,La meglio gioventù,Drama|Romance
799,347048,Gegen die Wand,Drama|Romance
800,347149,Hauru no ugoku shiro,Animation|Adventure|Family|Fantasy
801,348150,Superman Returns,Action|Adventure|Sci-Fi
802,350258,Ray,Biography|Drama|Music
803,352248,Cinderella Man,Biography|Drama|Sport
804,353969,Salinui chueok,Action|Crime|Drama|Mystery|Thriller
805,356910,Mr. &amp; Mrs. Smith,Action|Comedy|Crime|Thriller
806,357413,Anchorman: The Legend of Ron Burgundy,Comedy
807,358273,Walk the Line,Biography|Drama|Music|Romance
808,359950,The Secret Life of Walter Mitty,Adventure|Comedy|Drama|Fantasy|Romance
809,360486,Constantine,Action|Fantasy|Horror|Mystery
810,360717,King Kong,Action|Adventure|Drama|Romance
811,361748,Inglourious Basterds,Adventure|Drama|War
812,361862,The Machinist,Drama|Thriller
813,362225,Ne le dis à personne,Crime|Drama|Mystery|Romance|Thriller
814,362227,The Terminal,Comedy|Drama|Romance
815,362270,The Life Aquatic with Steve Zissou,Action|Adventure|Comedy|Drama|Romance
816,363163,Der Untergang,Biography|Drama|History|War
817,363547,Dawn of the Dead,Horror
818,363589,Elephant,Crime|Drama|Thriller
819,363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure|Family|Fantasy
820,363988,Secret Window,Drama|Mystery|Thriller
821,364517,Jeux d'enfants,Comedy|Drama|Romance
822,364569,Oldeuboi,Action|Drama|Mystery|Thriller
823,364725,Dodgeball: A True Underdog Story,Comedy|Sport
824,365748,Shaun of the Dead,Comedy|Horror
825,365907,A Walk Among the Tombstones,Action|Crime|Drama|Thriller
826,368226,The Room,Drama
827,369339,Collateral,Crime|Drama|Thriller
828,369610,Jurassic World,Action|Adventure|Sci-Fi
829,369702,Mar adentro,Biography|Drama
830,371724,The Hitchhiker's Guide to the Galaxy,Adventure|Comedy|Sci-Fi
831,371746,Iron Man,Action|Adventure|Sci-Fi
832,372183,The Bourne Supremacy,Action|Mystery|Thriller
833,372784,Batman Begins,Action|Adventure
834,372824,Les choristes,Drama|Music
835,373074,Kung fu,Action|Comedy|Fantasy
836,373469,Kiss Kiss Bang Bang,Action|Comedy|Crime|Mystery|Thriller
837,373883,Halloween,Horror
838,373889,Harry Potter and the Order of the Phoenix,Adventure|Family|Fantasy|Mystery
839,374546,Bom yeoreum gaeul gyeoul geurigo bom,Drama|Romance
840,375063,Sideways,Comedy|Drama|Romance
841,375611,Black,Drama
842,375679,Crash,Crime|Drama|Thriller
843,375912,Layer Cake,Action|Crime|Drama|Thriller
844,376541,Closer,Drama|Romance
845,376968,Vozvrashchenie,Drama|Mystery|Thriller
846,376994,X-Men: The Last Stand,Action|Adventure|Sci-Fi|Thriller
847,377092,Mean Girls,Comedy
848,378194,Kill Bill: Vol. 2,Action|Crime|Thriller
849,379725,Capote,Biography|Crime|Drama|History
850,379786,Serenity,Action|Adventure|Sci-Fi|Thriller
851,381061,Casino Royale,Action|Adventure|Thriller
852,381681,Before Sunset,Drama|Romance
853,381707,White Chicks,Comedy|Crime
854,381849,3:10 to Yuma,Action|Crime|Drama|Western
855,382625,The Da Vinci Code,Mystery|Thriller
856,382932,Ratatouille,Animation|Adventure|Comedy|Drama|Family|Fantasy
857,383028,"Synecdoche, New York",Comedy|Drama
858,383574,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy
859,384537,Silent Hill,Horror
860,385002,Hooligans,Crime|Drama|Sport
861,385887,Motherless Brooklyn,Crime|Drama
862,386064,Taegukgi hwinalrimyeo,Action|Drama|War
863,386588,Hitch,Comedy|Romance
864,387564,Saw,Crime|Horror|Mystery|Thriller
865,388795,Brokeback Mountain,Drama|Romance
866,389557,Zwartboek,Drama|Thriller|War
867,389860,Click,Comedy|Drama|Fantasy|Romance
868,390022,Friday Night Lights,Action|Drama|Sport
869,393109,Brick,Action|Crime|Drama|Mystery|Thriller
870,393162,Coach Carter,Biography|Drama|Sport
871,395169,Hotel Rwanda,Biography|Drama|History|War
872,395584,The Devil's Rejects,Horror
873,396171,Perfume: The Story of a Murderer,Crime|Drama
874,396269,Wedding Crashers,Comedy|Romance
875,397313,Eight Below,Adventure|Drama|Family
876,398286,Tangled,Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
877,398808,Bridge to Terabithia,Adventure|Drama|Family|Fantasy
878,399146,A History of Violence,Drama|Thriller
879,399201,The Island,Action|Sci-Fi|Thriller
880,399295,Lord of War,Crime|Drama|Thriller
881,401383,Le scaphandre et le papillon,Biography|Drama
882,401729,John Carter,Action|Adventure|Sci-Fi
883,401792,Sin City,Crime|Thriller
884,401855,Underworld: Evolution,Action|Adventure|Fantasy|Sci-Fi|Thriller
885,404032,The Exorcism of Emily Rose,Drama|Horror|Thriller
886,404203,Little Children,Drama|Romance
887,405094,The Lives of Others,Drama|Thriller
888,405159,Million Dollar Baby,Drama|Sport
889,405422,The 40 Year Old Virgin,Comedy|Romance
890,407304,War of the Worlds,Adventure|Sci-Fi|Thriller
891,407887,The Departed,Crime|Drama|Thriller
892,408236,Sweeney Todd: The Demon Barber of Fleet Street,Drama|Horror|Musical|Thriller
893,408306,Munich,Drama|History|Thriller
894,408664,Dare mo shiranai,Drama
895,408790,Flightplan,Action|Drama|Mystery|Thriller
896,409459,Watchmen,Action|Drama|Mystery|Sci-Fi
897,411477,Hellboy II: The Golden Army,Action|Adventure|Fantasy|Horror|Sci-Fi
898,412019,Broken Flowers,Comedy|Drama|Mystery|Romance
899,412080,The World&x27;s Fastest Indian,Biography|Drama|Sport
900,413300,Spider-Man 3,Action|Adventure|Sci-Fi
901,414387,Pride &amp; Prejudice,Drama|Romance
902,414993,The Fountain,Drama|Sci-Fi
903,416320,Match Point,Drama|Romance|Thriller
904,416449,300,Action|Fantasy|War
905,417741,Harry Potter and the Half-Blood Prince,Adventure|Family|Fantasy|Mystery
906,418279,Transformers,Action|Adventure|Sci-Fi
907,418763,Jarhead,Biography|Drama|War
908,419677,Dead Man's Shoes,Crime|Drama|Thriller
909,419887,The Kite Runner,Drama
910,420223,Stranger Than Fiction,Comedy|Drama|Fantasy|Romance
911,420293,The Stanford Prison Experiment,Biography|Drama|History|Thriller
912,421715,The Curious Case of Benjamin Button,Drama|Fantasy|Romance
913,424136,Hard Candy,Crime|Drama|Thriller
914,424227,Lakposhtha parvaz mikonand,Drama|War
915,425112,Hot Fuzz,Action|Comedy|Mystery
916,425210,Lucky Number Slevin,Crime|Drama|Mystery|Thriller
917,426931,August Rush,Drama|Music
918,427309,The Great Debaters,Biography|Drama|Romance
919,427312,Grizzly Man,Documentary|Biography
920,427327,Hairspray,Comedy|Drama|Musical|Romance
921,427944,Thank You for Smoking,Comedy|Drama
922,429493,The A-Team,Action|Adventure|Thriller
923,430105,Four Brothers,Action|Crime|Drama|Mystery|Thriller
924,431197,The Kingdom,Action|Drama|Thriller
925,431308,P.S. I Love You,Drama|Romance
926,432283,Fantastic Mr. Fox,Animation|Adventure|Comedy|Crime|Drama|Family
927,432348,Saw II,Crime|Horror|Mystery
928,433035,Real Steel,Action|Drama|Family|Sci-Fi|Sport
929,433383,"Good Night, and Good Luck.",Biography|Drama|History
930,434409,V for Vendetta,Action|Drama|Sci-Fi|Thriller
931,435625,The Descent,Adventure|Horror|Thriller
932,435651,The Giver,Drama|Romance|Sci-Fi
933,435761,Toy Story 3,Animation|Adventure|Comedy|Family|Fantasy
934,436697,The Queen,Biography|Drama|History
935,437086,Alita: Battle Angel,Action|Adventure|Sci-Fi|Thriller
936,440963,The Bourne Ultimatum,Action|Mystery|Thriller
937,441773,Kung Fu Panda,Animation|Action|Adventure|Comedy|Family
938,443272,Lincoln,Biography|Drama|History|War
939,443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
940,443465,Before We Go,Comedy|Drama|Romance
941,443543,The Illusionist,Drama|Mystery|Romance|Thriller
942,443680,The Assassination of Jesse James by the Coward Robert Ford,Biography|Crime|Drama|History|Western
943,443706,Zodiac,Crime|Drama|Mystery|Thriller
944,445922,Across the Universe,Drama|Fantasy|Music|Musical|Romance
945,446029,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Romance
946,448115,Shazam!,Action|Adventure|Comedy|Fantasy
947,448134,Sunshine,Adventure|Sci-Fi|Thriller
948,448157,Hancock,Action|Drama|Fantasy
949,449059,Little Miss Sunshine,Comedy|Drama
950,449088,Pirates of the Caribbean: At World's End,Action|Adventure|Fantasy
951,449467,Babel,Drama
952,450188,La Vie En Rose,Biography|Drama|Music|Romance
953,450259,Blood Diamond,Adventure|Drama|Thriller
954,450385,1408,Drama|Horror
955,451279,Wonder Woman,Action|Adventure|Fantasy|Sci-Fi|War
956,452623,Gone Baby Gone,Crime|Drama|Mystery|Thriller
957,453467,Deja Vu,Action|Crime|Sci-Fi|Thriller
958,453562,42,Biography|Drama|Sport
959,454848,Inside Man,Crime|Drama|Mystery|Thriller
960,454876,Life of Pi,Adventure|Drama|Fantasy
961,454921,The Pursuit of Happyness,Biography|Drama
962,455407,The Crazies,Horror|Thriller
963,455590,The Last King of Scotland,Biography|Drama|History|Thriller
964,455944,The Equalizer,Action|Crime|Thriller
965,457430,Pan's Labyrinth,Drama|Fantasy|War
966,457939,The Holiday,Comedy|Romance
967,458339,Captain America: The First Avenger,Action|Adventure|Sci-Fi
968,458352,The Devil Wears Prada,Comedy|Drama
969,458481,Sin City: A Dame to Kill For,Crime|Thriller
970,458525,X-Men Origins: Wolverine,Action|Adventure|Sci-Fi|Thriller
971,460791,The Fall,Adventure|Drama|Fantasy
972,460989,The Wind that Shakes the Barley,Drama|War
973,461770,Enchanted,Animation|Comedy|Family|Fantasy|Musical|Romance
974,462504,Rescue Dawn,Action|Adventure|Biography|Drama|War
975,462590,Step Up,Crime|Drama|Music|Romance
976,463985,The Fast and the Furious: Tokyo Drift,Action|Crime|Thriller
977,463998,Freedom Writers,Biography|Crime|Drama
978,464141,El orfanato,Drama|Horror|Mystery|Thriller
979,465538,Michael Clayton,Crime|Drama|Mystery|Thriller
980,465551,Notes on a Scandal,Crime|Drama|Romance|Thriller
981,467200,The Other Boleyn Girl,Biography|Drama|History|Romance
982,467406,Juno,Comedy|Drama
983,468489,Half Nelson,Drama
984,468492,Gwoemul,Action|Drama|Horror|Sci-Fi
985,468569,The Dark Knight,Action|Crime|Drama|Thriller
986,469021,Alan Partridge: Alpha Papa,Action|Comedy|Crime
987,469494,There Will Be Blood,Drama
988,470752,Ex Machina,Drama|Mystery|Sci-Fi|Thriller
989,472043,Apocalypto,Action|Adventure|Drama|Thriller
990,472062,Charlie Wilson's War,Biography|Comedy|Drama|History
991,475276,United 93,Drama|History|Thriller
992,475290,"Hail, Caesar!",Comedy|Drama|Music|Mystery
993,476735,Babam ve Oglum,Drama|Family
994,477080,Unstoppable,Action|Thriller
995,477302,Extremely Loud &amp; Incredibly Close,Adventure|Drama|Mystery
996,477348,No Country for Old Men,Crime|Drama|Thriller
997,478087,21,Crime|Drama|History|Thriller
998,478304,The Tree of Life,Drama|Fantasy
999,478311,Knocked Up,Comedy|Drama|Romance
1000,478970,Ant-Man,Action|Adventure|Comedy|Sci-Fi
1001,479143,Rocky Balboa,Drama|Sport
1002,480025,This Is England,Crime|Drama
1003,480249,I Am Legend,Drama|Sci-Fi|Thriller
1004,481499,The Croods,Animation|Action|Adventure|Comedy|Family|Fantasy
1005,482571,The Prestige,Drama|Mystery|Sci-Fi|Thriller
1006,485947,Mr. Nobody,Drama|Fantasy|Romance|Sci-Fi
1007,486655,Stardust,Adventure|Family|Fantasy|Romance
1008,486822,Disturbia,Crime|Drama|Mystery|Thriller
1009,488120,Fracture,Crime|Drama|Mystery|Thriller
1010,489099,Jumper,Action|Adventure|Sci-Fi|Thriller
1011,490204,Reign Over Me,Drama
1012,490215,Silence,Adventure|Drama|History
1013,493405,CHIPS,Action|Comedy|Crime
1014,493464,Wanted,Action|Crime|Fantasy|Thriller
1015,496806,Ocean's Thirteen,Crime|Thriller
1016,497465,Vicky Cristina Barcelona,Comedy|Drama|Romance
1017,498380,Letters from Iwo Jima,Drama|History|War
1018,499549,Avatar,Action|Adventure|Fantasy|Sci-Fi
1019,756683,The Man from Earth,Drama|Fantasy|Sci-Fi
1020,758752,Love &amp; Other Drugs,Comedy|Drama|Romance
1021,758758,Into the Wild,Adventure|Biography|Drama
1022,758774,Body of Lies,Action|Drama|Thriller
1023,765010,Brothers,Drama|War
1024,765429,American Gangster,Biography|Crime|Drama|Thriller
1025,765443,Eastern Promises,Crime|Drama|Thriller
1026,770802,Samsara,Documentary|Music
1027,770828,Man of Steel,Action|Adventure|Sci-Fi
1028,780504,Drive,Crime|Drama
1029,780511,Everybody's Fine,Adventure|Drama
1030,780521,The Princess and the Frog,Animation|Adventure|Comedy|Family|Fantasy|Musical|Romance
1031,780536,In Bruges,Comedy|Crime|Drama|Thriller
1032,783233,Atonement,Drama|Mystery|Romance|War
1033,787524,The Man Who Knew Infinity,Biography|Drama
1034,790628,The Incredible Burt Wonderstone,Adventure|Comedy|Fantasy
1035,790636,Dallas Buyers Club,Biography|Drama
1036,790724,Jack Reacher,Action|Crime|Thriller
1037,790736,R.I.P.D.,Action|Adventure|Comedy|Fantasy|Sci-Fi
1038,795421,Mamma Mia!,Comedy|Musical|Romance
1039,796366,Star Trek,Action|Adventure|Sci-Fi
1040,800039,Forgetting Sarah Marshall,Comedy|Drama|Romance
1041,800080,The Incredible Hulk,Action|Adventure|Sci-Fi
1042,800369,Thor,Action|Adventure|Fantasy|Sci-Fi
1043,802948,An American Crime,Biography|Crime|Drama|Horror
1044,803096,Warcraft,Action|Adventure|Fantasy
1045,804497,It's Kind of a Funny Story,Comedy|Drama|Romance
1046,805564,Lars and the Real Girl,Comedy|Drama|Romance
1047,808151,Angels &amp; Demons,Mystery|Thriller
1048,808417,Persepolis,Animation|Biography|Drama|History|War
1049,808506,Toki o kakeru shôjo,Animation|Adventure|Comedy|Drama|Mystery|Romance|Sci-Fi
